Frame,Time,Speed_kmh,Target_Speed,Steer,Throttle,Brake,State,Lane_ID,Front_Dist,L_Free,R_Free,Ego_X,Ego_Y
586,29.30,92.21,95.00,-0.0141,1.00,0.00,KEEP_LANE,-4,999.00,True,False,7.12,283.05
587,29.35,92.98,95.00,-0.0151,1.00,0.00,KEEP_LANE,-4,999.00,True,False,7.49,281.82
588,29.40,93.80,95.00,-0.0158,1.00,0.00,KEEP_LANE,-4,999.00,True,False,7.85,280.58
589,29.45,94.68,95.00,-0.0164,0.53,0.00,KEEP_LANE,-4,999.00,True,False,8.21,279.32
590,29.50,95.53,95.00,-0.0168,0.00,0.00,KEEP_LANE,-4,999.00,True,False,8.57,278.04
591,29.55,96.04,95.00,-0.0159,0.00,0.00,KEEP_LANE,-4,999.00,True,False,8.92,276.76
592,29.60,95.96,95.00,-0.0145,0.00,0.00,KEEP_LANE,-4,999.00,True,False,9.26,275.47
593,29.65,95.38,95.00,-0.0160,0.00,0.00,KEEP_LANE,-4,999.00,True,False,9.60,274.18
594,29.70,94.46,95.00,-0.0163,0.84,0.00,KEEP_LANE,-4,999.00,True,False,9.92,272.91
595,29.75,93.32,95.00,-0.0165,1.00,0.00,KEEP_LANE,-4,999.00,True,False,10.24,271.64
596,29.80,92.05,95.00,-0.0164,1.00,0.00,KEEP_LANE,-4,999.00,True,False,10.54,270.39
597,29.85,90.86,95.00,-0.0131,1.00,0.00,KEEP_LANE,-4,999.00,True,False,10.83,269.16
598,29.90,89.93,95.00,-0.0134,1.00,0.00,KEEP_LANE,-4,999.00,True,False,11.11,267.94
599,29.95,89.41,95.00,-0.0134,1.00,0.00,KEEP_LANE,-4,999.00,True,False,11.38,266.72
600,30.00,89.29,95.00,-0.0136,1.00,0.00,KEEP_LANE,-4,999.00,True,False,11.64,265.51
601,30.05,89.48,95.00,-0.0140,1.00,0.00,KEEP_LANE,-4,999.00,True,False,11.89,264.29
602,30.10,89.88,95.00,-0.0145,1.00,0.00,KEEP_LANE,-4,999.00,True,False,12.14,263.07
603,30.15,90.44,95.00,-0.0124,1.00,0.00,KEEP_LANE,-4,999.00,True,False,12.38,261.84
604,30.20,91.12,95.00,-0.0133,1.00,0.00,KEEP_LANE,-4,999.00,True,False,12.61,260.60
605,30.25,91.88,95.00,-0.0145,1.00,0.00,KEEP_LANE,-4,999.00,True,False,12.84,259.35
606,30.30,92.71,95.00,-0.0152,1.00,0.00,KEEP_LANE,-4,999.00,True,False,13.07,258.09
607,30.35,93.59,95.00,-0.0158,1.00,0.00,KEEP_LANE,-4,999.00,True,False,13.29,256.81
608,30.40,94.51,95.00,-0.0164,0.70,0.00,KEEP_LANE,-4,999.00,True,False,13.50,255.52
609,30.45,95.39,95.00,-0.0134,0.00,0.00,KEEP_LANE,-4,999.00,True,False,13.71,254.22
610,30.50,96.03,95.00,-0.0156,0.00,0.00,KEEP_LANE,-4,999.00,True,False,13.91,252.90
611,30.55,96.13,95.00,-0.0164,0.00,0.00,KEEP_LANE,-4,999.00,True,False,14.11,251.58
612,30.60,95.67,95.00,-0.0170,0.00,0.00,KEEP_LANE,-4,999.00,True,False,14.30,250.26
613,30.65,94.84,95.00,-0.0173,0.45,0.00,KEEP_LANE,-4,999.00,True,False,14.47,248.95
614,30.70,93.80,95.00,-0.0173,1.00,0.00,KEEP_LANE,-4,999.00,True,False,14.64,247.66
615,30.75,92.76,95.00,-0.0137,1.00,0.00,KEEP_LANE,-4,999.00,True,False,14.80,246.37
616,30.80,91.94,95.00,-0.0151,1.00,0.00,KEEP_LANE,-4,999.00,True,False,14.95,245.10
617,30.85,91.50,95.00,-0.0152,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.10,243.83
618,30.90,91.44,95.00,-0.0154,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.23,242.57
619,30.95,91.66,95.00,-0.0156,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.35,241.31
620,31.00,92.08,95.00,-0.0157,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.47,240.03
621,31.05,92.65,95.00,-0.0125,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.58,238.76
622,31.10,93.34,95.00,-0.0143,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.68,237.47
623,31.15,94.10,95.00,-0.0149,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.78,236.17
624,31.20,94.93,95.00,-0.0142,0.28,0.00,KEEP_LANE,-4,999.00,True,False,15.87,234.86
625,31.25,95.75,95.00,-0.0133,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.95,233.53
626,31.30,96.22,95.00,-0.0117,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.02,232.20
627,31.35,96.09,95.00,-0.0091,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.09,230.87
628,31.40,95.48,95.00,-0.0087,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.15,229.54
629,31.45,94.54,95.00,-0.0074,0.74,0.00,KEEP_LANE,-4,999.00,True,False,16.20,228.22
630,31.50,93.42,95.00,-0.0060,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.25,226.92
631,31.55,92.34,95.00,-0.0046,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.29,225.63
632,31.60,91.48,95.00,-0.0027,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.32,224.36
633,31.65,91.02,95.00,-0.0020,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.35,223.09
634,31.70,90.95,95.00,-0.0015,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.37,221.83
635,31.75,91.16,95.00,-0.0012,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.39,220.56
636,31.80,91.59,95.00,-0.0009,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.40,219.29
637,31.85,92.17,95.00,-0.0008,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.42,218.02
638,31.90,92.86,95.00,-0.0008,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.43,216.73
639,31.95,93.63,95.00,-0.0008,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.43,215.43
640,32.00,94.47,95.00,-0.0009,0.74,0.00,KEEP_LANE,-4,999.00,True,False,16.44,214.13
641,32.05,95.30,95.00,-0.0009,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.44,212.81
642,32.10,95.92,95.00,-0.0010,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.44,211.48
643,32.15,96.04,95.00,-0.0010,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.44,210.15
644,32.20,95.59,95.00,-0.0010,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.44,208.81
645,32.25,94.77,95.00,-0.0010,0.52,0.00,KEEP_LANE,-4,999.00,True,False,16.44,207.49
646,32.30,93.73,95.00,-0.0008,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.44,206.19
647,32.35,92.71,95.00,-0.0007,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.44,204.89
648,32.40,91.90,95.00,-0.0005,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.44,203.61
649,32.45,91.47,95.00,-0.0003,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.43,202.34
650,32.50,91.42,95.00,-0.0002,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.43,201.07
651,32.55,91.66,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.42,199.80
652,32.60,92.10,95.00,0.0001,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.42,198.52
653,32.65,92.69,95.00,0.0002,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.41,197.24
654,32.70,93.38,95.00,0.0003,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.41,195.95
655,32.75,94.16,95.00,0.0003,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.40,194.64
656,32.80,95.00,95.00,0.0003,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.39,193.33
657,32.85,95.83,95.00,0.0003,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.39,192.00
658,32.90,96.31,95.00,0.0002,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.38,190.66
659,32.95,96.18,95.00,0.0002,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.37,189.33
660,33.00,95.57,95.00,0.0001,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.37,188.00
661,33.05,94.64,95.00,0.0000,0.62,0.00,KEEP_LANE,-4,999.00,True,False,16.36,186.68
662,33.10,93.52,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.35,185.37
663,33.15,92.43,95.00,-0.0001,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.35,184.08
664,33.20,91.58,95.00,-0.0001,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.34,182.81
665,33.25,91.12,95.00,-0.0001,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.33,181.54
666,33.30,91.05,95.00,-0.0001,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.33,180.27
667,33.35,91.27,95.00,-0.0001,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.32,179.01
668,33.40,91.70,95.00,-0.0001,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.31,177.74
669,33.45,92.28,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.31,176.46
670,33.50,92.97,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.30,175.17
671,33.55,93.75,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.29,173.87
672,33.60,94.58,95.00,0.0000,0.62,0.00,KEEP_LANE,-4,999.00,True,False,16.29,172.56
673,33.65,95.41,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.28,171.24
674,33.70,95.95,95.00,0.0001,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.27,169.91
675,33.75,95.93,95.00,0.0001,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.27,168.58
676,33.80,95.40,95.00,0.0001,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.26,167.25
677,33.85,94.51,95.00,0.0001,0.78,0.00,KEEP_LANE,-4,999.00,True,False,16.25,165.93
678,33.90,93.43,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.25,164.63
679,33.95,92.37,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.24,163.34
680,34.00,91.54,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.23,162.07
681,34.05,91.10,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.23,160.80
682,34.10,91.04,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.22,159.53
683,34.15,91.27,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.21,158.27
684,34.20,91.71,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.21,157.00
685,34.25,92.29,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.20,155.72
686,34.30,92.99,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.19,154.43
687,34.35,93.76,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.19,153.13
688,34.40,94.61,95.00,-0.0000,0.60,0.00,KEEP_LANE,-4,999.00,True,False,16.18,151.82
689,34.45,95.43,95.00,-0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.17,150.50
690,34.50,95.96,95.00,-0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.17,149.17
691,34.55,95.92,95.00,-0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.16,147.84
692,34.60,95.37,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.15,146.51
693,34.65,94.48,95.00,0.0000,0.82,0.00,KEEP_LANE,-4,999.00,True,False,16.15,145.19
694,34.70,93.35,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.14,143.89
695,34.75,92.10,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.13,142.60
696,34.80,90.93,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.13,141.34
697,34.85,90.01,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.12,140.08
698,34.90,89.51,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.12,138.84
699,34.95,89.40,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.11,137.59
700,35.00,89.61,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.10,136.35
701,35.05,90.02,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.10,135.10
702,35.10,90.60,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.09,133.85
703,35.15,91.29,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.08,132.58
704,35.20,92.06,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.08,131.31
705,35.25,92.90,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.07,130.02
706,35.30,93.79,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.06,128.73
707,35.35,94.72,95.00,0.0000,0.49,0.00,KEEP_LANE,-4,999.00,True,False,16.06,127.42
708,35.40,95.61,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.05,126.09
709,35.45,96.14,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.04,124.76
710,35.50,96.06,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.04,123.42
711,35.55,95.47,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,16.03,122.09
712,35.60,94.56,95.00,0.0000,0.74,0.00,KEEP_LANE,-4,999.00,True,False,16.02,120.78
713,35.65,93.45,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.02,119.47
714,35.70,92.38,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.01,118.18
715,35.75,91.54,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.01,116.91
716,35.80,91.08,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,16.00,115.64
717,35.85,91.02,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.99,114.38
718,35.90,91.24,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.99,113.11
719,35.95,91.67,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.98,111.84
720,36.00,92.25,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.97,110.56
721,36.05,92.95,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.97,109.27
722,36.10,93.72,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.96,107.98
723,36.15,94.56,95.00,0.0000,0.64,0.00,KEEP_LANE,-4,999.00,True,False,15.95,106.67
724,36.20,95.39,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.95,105.35
725,36.25,95.95,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.94,104.02
726,36.30,95.95,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.93,102.69
727,36.35,95.43,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.93,101.36
728,36.40,94.56,95.00,0.0000,0.73,0.00,KEEP_LANE,-4,999.00,True,False,15.92,100.04
729,36.45,93.48,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.91,98.73
730,36.50,92.43,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.91,97.44
731,36.55,91.61,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.90,96.17
732,36.60,91.17,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.89,94.90
733,36.65,91.11,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.89,93.63
734,36.70,91.34,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.88,92.37
735,36.75,91.77,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,False,False,15.88,91.10
736,36.80,92.36,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,False,False,15.87,89.82
737,36.85,93.06,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,False,False,15.86,88.53
738,36.90,93.83,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,False,False,15.86,87.23
739,36.95,94.67,95.00,0.0000,0.53,0.00,KEEP_LANE,-4,999.00,False,False,15.85,85.92
740,37.00,95.50,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,False,False,15.84,84.60
741,37.05,96.00,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,False,False,15.84,83.27
742,37.10,95.90,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,False,False,15.83,81.93
743,37.15,95.31,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,False,False,15.82,80.60
744,37.20,94.39,95.00,0.0000,0.91,0.00,KEEP_LANE,-4,999.00,False,False,15.82,79.29
745,37.25,93.28,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,False,False,15.81,77.99
746,37.30,92.20,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,False,False,15.80,76.70
747,37.35,91.36,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,False,False,15.80,75.43
748,37.40,90.91,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,False,False,15.79,74.16
749,37.45,90.84,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,False,False,15.78,72.90
750,37.50,91.07,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,False,False,15.78,71.64
751,37.55,91.50,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,False,False,15.77,70.37
752,37.60,92.08,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,False,False,15.76,69.09
753,37.65,92.78,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.76,67.81
754,37.70,93.55,95.00,0.0000,1.00,0.00,KEEP_LANE,4,999.00,False,False,15.75,66.51
755,37.75,94.39,95.00,0.0000,0.81,0.00,KEEP_LANE,-4,999.00,True,False,15.74,65.21
756,37.80,95.23,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.74,63.89
757,37.85,95.92,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.73,62.56
758,37.90,96.14,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.72,61.23
759,37.95,95.78,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.72,59.89
760,38.00,95.01,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.71,58.57
761,38.05,93.97,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.70,57.26
762,38.10,92.78,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.70,55.96
763,38.15,91.65,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.69,54.68
764,38.20,90.76,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.68,53.42
765,38.25,90.27,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.68,52.16
766,38.30,90.19,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.67,50.91
767,38.35,90.39,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.67,49.66
768,38.40,90.82,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.66,48.40
769,38.45,91.39,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.65,47.13
770,38.50,92.08,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.65,45.86
771,38.55,92.86,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.64,44.57
772,38.60,93.70,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.63,43.27
773,38.65,94.58,95.00,0.0000,0.62,0.00,KEEP_LANE,-4,999.00,True,False,15.63,41.97
774,38.70,95.45,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.62,40.64
775,38.75,96.02,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.61,39.31
776,38.80,96.02,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.61,37.98
777,38.85,95.50,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.60,36.65
778,38.90,94.63,95.00,0.0001,0.67,0.00,KEEP_LANE,-4,999.00,True,False,15.59,35.33
779,38.95,93.55,95.00,0.0002,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.59,34.03
780,39.00,92.50,95.00,0.0003,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.58,32.74
781,39.05,91.67,95.00,0.0003,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.57,31.46
782,39.10,91.23,95.00,0.0003,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.57,30.19
783,39.15,91.17,95.00,0.0003,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.56,28.92
784,39.20,91.40,95.00,0.0003,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.56,27.65
785,39.25,91.83,95.00,0.0003,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.55,26.38
786,39.30,92.42,95.00,0.0002,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.54,25.10
787,39.35,93.11,95.00,0.0002,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.54,23.81
788,39.40,93.89,95.00,0.0002,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.53,22.51
789,39.45,94.73,95.00,0.0001,0.48,0.00,KEEP_LANE,-4,999.00,True,False,15.53,21.20
790,39.50,95.56,95.00,0.0001,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.52,19.88
791,39.55,96.04,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.51,18.55
792,39.60,95.91,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.51,17.21
793,39.65,95.30,95.00,-0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.50,15.89
794,39.70,94.37,95.00,-0.0000,0.93,0.00,KEEP_LANE,-4,999.00,True,False,15.50,14.57
795,39.75,93.25,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.49,13.27
796,39.80,92.17,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.49,11.98
797,39.85,91.32,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.48,10.71
798,39.90,90.86,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.48,9.45
799,39.95,90.80,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.47,8.19
800,40.00,91.02,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.47,6.92
801,40.05,91.45,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.46,5.65
802,40.10,92.03,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.46,4.38
803,40.15,92.72,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.45,3.10
804,40.20,93.50,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.45,1.80
805,40.25,94.34,95.00,0.0000,0.87,0.00,KEEP_LANE,-4,999.00,True,False,15.44,0.50
806,40.30,95.19,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.44,-0.82
807,40.35,95.92,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.43,-2.15
808,40.40,96.22,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.42,-3.49
809,40.45,95.92,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.42,-4.82
810,40.50,95.20,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.41,-6.15
811,40.55,94.19,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.41,-7.46
812,40.60,93.02,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.40,-8.76
813,40.65,91.90,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.40,-10.04
814,40.70,91.02,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.39,-11.31
815,40.75,90.54,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.39,-12.57
816,40.80,90.46,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.38,-13.83
817,40.85,90.67,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.38,-15.08
818,40.90,91.09,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.37,-16.35
819,40.95,91.67,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.37,-17.62
820,41.00,92.36,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.36,-18.90
821,41.05,93.14,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.36,-20.18
822,41.10,93.98,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.35,-21.49
823,41.15,94.86,95.00,0.0000,0.34,0.00,KEEP_LANE,-4,999.00,True,False,15.35,-22.80
824,41.20,95.72,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.34,-24.12
825,41.25,96.23,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.34,-25.46
826,41.30,96.13,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.33,-26.79
827,41.35,95.53,95.00,0.0000,0.00,0.00,KEEP_LANE,-4,999.00,True,False,15.33,-28.12
828,41.40,94.61,95.00,0.0000,0.69,0.00,KEEP_LANE,-4,999.00,True,False,15.32,-29.44
829,41.45,93.50,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.32,-30.75
830,41.50,92.42,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.31,-32.04
831,41.55,91.57,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.31,-33.31
832,41.60,91.12,95.00,-0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.30,-34.58
833,41.65,91.05,95.00,0.0012,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.30,-35.85
834,41.70,91.27,95.00,0.0048,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.29,-37.11
835,41.75,91.70,95.00,0.0096,1.00,0.00,KEEP_LANE,-4,999.00,True,False,15.29,-38.38
